"credit.policy","purpose","int.rate","installment","log.annual.inc","dti","fico","days.with.cr.line","revol.bal","revol.util","inq.last.6mths","delinq.2yrs","pub.rec","not.fully.paid"
1,"debt_consolidation",0.0774,312.19,10.77895629,2.38,797,5400,4650,14.1,0,0,0,0
1,"all_other",0.1347,203.54,10.34174248,20.25,702,1199.958333,2314,32.1,1,0,0,0
1,"debt_consolidation",0.1114,98.42,10.20359214,14.67,762,4800.041667,543,54.3,0,0,0,0
1,"all_other",0.1253,334.67,10.818177,3.37,717,2626,8158,31.5,0,0,0,0
1,"all_other",0.1071,163.01,12.20607265,12.48,702,7319.958333,53087,69.9,1,0,0,1
1,"all_other",0.0932,148.56,10.37255324,8.48,782,3390.041667,16,0.3,0,0,0,0
1,"debt_consolidation",0.1379,817.82,11.81303006,5.72,707,6060.958333,24146,58.9,0,0,0,0
1,"debt_consolidation",0.1311,371.2,10.40426284,14.58,687,1980.041667,5763,60.7,0,0,0,0
1,"debt_consolidation",0.1229,232.64,10.23995979,12.81,667,6283.958333,13817,38.4,0,1,0,0
1,"debt_consolidation",0.1284,705.98,11.12726298,18.09,727,3870.041667,22289,49.8,1,0,0,0
1,"credit_card",0.0774,202.93,11.36261407,16.39,752,5580,17524,33.5,0,0,0,0
1,"debt_consolidation",0.1114,393.65,10.59663473,16.71,752,5557.041667,12746,52.5,2,0,0,0
0,"home_improvement",0.1537,320.59,11.57119437,5.48,692,3192,43141,62.3,4,0,0,0
1,"debt_consolidation",0.0963,320.95,11.2771525,19.9,752,3300,4474,82.9,4,0,0,1
0,"debt_consolidation",0.1425,343,10.52406404,17.55,657,2850,6370,87.3,2,0,0,0
1,"debt_consolidation",0.1284,84.05,10.66895539,8.76,687,5670,1580,14,1,0,0,0
1,"home_improvement",0.1442,292.26,11.35040654,6.11,677,9300,7429,91.1,1,0,0,0
1,"major_purchase",0.0945,96.03,10.16554408,14.82,717,4169.958333,1059,11.1,0,0,0,0
1,"all_other",0.0705,494.4,11.59910316,5.8,727,7260,24166,55.8,2,0,0,0
0,"all_other",0.1443,137.55,11.28978191,20.37,662,8279.958333,27954,66.9,4,2,0,1
1,"all_other",0.074,93.18,10.89673933,22.82,777,7110.041667,0,0,0,0,0,0
0,"debt_consolidation",0.145,378.64,10.77895629,25.65,702,3810,13055,43.5,1,1,0,0
0,"all_other",0.1387,238.81,10.30895266,10.8,657,2324.958333,5710,48.8,0,1,0,0
0,"debt_consolidation",0.1392,512.06,11.18976142,16.68,697,3839.958333,21063,59.2,5,0,0,0
0,"all_other",0.1217,99.89,10.21200113,14.85,662,2820,0,0,31,0,1,0
1,"all_other",0.0976,80.39,10.49127422,0.5,702,1680.041667,11794,59.3,0,0,0,0
1,"all_other",0.0774,156.1,11.22524339,2.34,792,4619.958333,0,0,0,0,0,0
1,"all_other",0.1221,399.78,10.71441777,14.27,747,7740,7224,73.7,0,0,0,0
0,"home_improvement",0.1632,127.13,9.798127037,1.13,702,690,707,17.7,0,0,0,0
1,"debt_consolidation",0.1183,198.81,10.82972862,7.96,702,3149.958333,16721,74.6,3,0,0,0
1,"debt_consolidation",0.1284,537.89,10.64304111,10.37,717,3719.958333,16016,84.7,0,0,0,0
1,"credit_card",0.0894,190.63,10.20359214,17.73,757,4619.958333,20873,28.4,2,0,0,1
1,"debt_consolidation",0.08,156.69,10.91501573,7.53,762,5219.958333,6576,25.2,0,0,0,0
1,"major_purchase",0.1392,674.21,10.53049493,14.13,692,13620.04167,1466,16.9,0,4,0,0
1,"debt_consolidation",0.1253,401.6,10.91508846,15.4,702,3540,18700,69.3,1,0,0,0
1,"debt_consolidation",0.1459,861.63,11.22524339,14.64,712,4560.041667,31675,64,0,0,0,0
1,"educational",0.0774,218.54,11.15625052,12.32,752,3270,3233,10.4,3,0,0,0
1,"debt_consolidation",0.1183,712.38,11.8493977,24.2,757,3816.041667,298,1,1,0,0,0
1,"major_purchase",0.0743,93.23,11.1844214,11.18,757,4500.041667,12430,29.6,5,0,0,0
1,"debt_consolidation",0.0894,317.72,10.53209621,13.73,787,5039.958333,417,3.2,2,0,0,0
1,"home_improvement",0.08,225.62,11.70949504,7.29,752,2913,16405,21.1,0,0,0,0
1,"debt_consolidation",0.1322,253.51,11.5228758,22.22,687,6840,33465,89.3,2,0,0,0
1,"debt_consolidation",0.1095,196.29,10.04324949,8.82,742,7320,591,29.5,0,0,0,0
1,"all_other",0.1114,229.63,9.798127037,16.33,717,4050,7674,57.7,0,0,0,0
1,"home_improvement",0.0774,234.14,10.34817337,3.08,797,6089.958333,1147,8.8,1,0,0,0
1,"small_business",0.1565,699.73,10.858999,0.35,797,9690.041667,39,0.6,1,0,0,0
0,"all_other",0.1311,101.24,10.96819829,8.23,687,2790.041667,1514,13.8,5,0,0,0
1,"educational",0.0859,316.11,10.59653473,4.71,772,2130,229,2.6,0,0,0,0
1,"debt_consolidation",0.16,285.66,11.08214255,15.88,702,5549.958333,21438,90.6,1,0,1,1
1,"debt_consolidation",0.1426,514.59,11.77528973,24.95,702,8310,74469,81.3,0,0,0,0
0,"debt_consolidation",0.1513,243.11,11.58988651,27.63,682,6690.041667,7384,43.4,9,0,0,1
1,"debt_consolidation",0.0963,224.66,10.81977828,12.77,727,7320,13539,68.7,0,0,0,0
1,"major_purchase",0.1218,266.4,10.71441777,0.8,747,4770,150,10,2,0,0,0
1,"all_other",0.0712,92.8,11.01205017,1.19,797,6270.041667,2907,4,0,0,0,0
1,"credit_card",0.1062,423.28,10.92823799,1.38,782,4370,3153,23.7,0,0,0,0
0,"debt_consolidation",0.1475,259.08,10.7342204,17.73,652,5001.958333,6131,68.9,1,0,0,0
1,"debt_consolidation",0.0938,175.88,10.93310697,5.36,737,3570,2707,56.4,0,0,0,0
1,"small_business",0.1843,305.51,10.4125917,4.18,667,1800,3244,73.7,1,0,0,0
0,"credit_card",0.1482,207.47,10.77895629,22.13,657,8099.958333,22512,57.9,6,0,0,0
1,"all_other",0.1148,692.34,11.77528973,23.43,792,4205.041667,682,3.3,1,0,0,0
1,"debt_consolidation",0.1357,339.69,11.01862914,21.52,687,5190.041667,10046,46.3,0,0,0,0
1,"all_other",0.1253,33.47,10.23995979,20.19,682,2460,1697,39.5,1,0,0,0
1,"all_other",0.1632,529.71,11.08214255,16.39,672,5310,7467,48.8,2,0,0,0
0,"all_other",0.1501,145.62,11.08214255,10.69,647,2969,3028,9.8,10,1,0,0
1,"debt_consolidation",0.1287,336.34,10.69194491,11.75,692,2730.041667,703,18.5,0,1,0,0
0,"debt_consolidation",0.1221,399.78,10.81977828,24.74,737,15089.95833,49025,33.7,0,0,0,0
1,"small_business",0.1221,166.58,10.89673933,12.84,722,13020,5867,70.7,0,0,0,0
0,"all_other",0.164,185.62,10.66895539,22.75,647,4143.041667,6970,62.8,0,2,0,1
1,"all_other",0.1189,182.41,10.84941475,18.45,697,3419.958333,11812,67.9,1,0,0,0
1,"all_other",0.0894,142.98,11.51292546,9.6,752,3893.958333,50284,32.6,3,0,0,0
1,"small_business",0.1531,870.39,11.28978191,0.81,797,6510,3656,11.8,1,0,0,0
1,"small_business",0.0932,230.02,10.59663473,15.56,737,3540,1138,9.5,0,0,0,0
1,"all_other",0.1221,69.97,10.41930072,0.39,692,2312.958333,569,17.2,3,0,0,0
0,"all_other",0.1496,97.01,9.708931458,16.18,677,2131.958333,807,23.1,4,1,0,1
1,"all_other",0.1128,139.71,10.91508846,4.65,682,3209.958333,2801,63.7,0,0,0,1
1,"all_other",0.1426,514.59,11.51292546,1.09,687,2940,3098,72,0,0,0,0
1,"all_other",0.087,557.23,11.9381932,0.12,757,1128.041667,1032,5,0,0,0,0
1,"all_other",0.0976,167.21,10.4341158,1.52,707,2579.958333,4699,28.8,1,1,0,0
1,"debt_consolidation",0.1392,443.78,11.1124479,21.58,687,2789.958333,19335,74.4,0,0,0,0
1,"debt_consolidation",0.1426,411.67,11.22524339,24.77,677,6180,16958,92.2,0,0,0,0
0,"all_other",0.1766,116.95,10.69194491,26.84,647,16260,31416,97.6,4,1,0,0
1,"major_purchase",0.1229,166.77,10.97472864,5.24,667,4980,5073,50,2,0,0,0
1,"credit_card",0.0894,476.58,11.53272809,7.31,797,7260,19412,32.5,0,0,0,0
1,"debt_consolidation",0.1411,342.29,10.71441777,14.45,672,8940.041667,10942,57,0,0,0,0
1,"educational",0.1284,282.4,11.45105006,22.54,682,3990,65621,81.5,1,0,0,1
1,"all_other",0.1537,104.54,11.00209984,1,672,1800,1048,31.8,1,0,0,1
1,"debt_consolidation",0.1183,662.68,11.23848862,10.72,737,5040,2261,17.5,0,0,0,1
1,"debt_consolidation",0.1071,208.65,10.91508846,6.11,697,3689.958333,14971,46.8,0,0,0,0
1,"credit_card",0.1039,243.38,11.41861479,10.64,707,3331,11336,31.9,2,1,0,0
1,"home_improvement",0.1148,494.53,11.91839057,6.42,732,4830,10818,50.8,0,0,0,0
1,"home_improvement",0.1253,836.66,11.77528973,11.13,752,4590.041667,40327,54.8,5,0,0,0
1,"debt_consolidation",0.1411,198.53,11.35040654,4.62,687,2010,6419,45.5,0,0,0,0
1,"debt_consolidation",0.1221,266.52,10.97780715,4.94,692,4079.958333,8232,42.4,3,0,0,0
1,"all_other",0.1411,111.25,10.04324949,23.65,677,3510,545,90.8,2,0,2,0
1,"debt_consolidation",0.1253,585.67,10.69194491,21.63,717,3690.041667,20010,85.1,0,0,0,0
1,"debt_consolidation",0.0988,467.06,10.49127422,24.4,742,3120.041667,9752,55.7,0,0,0,0
0,"debt_consolidation",0.1754,705.87,10.71441777,25.63,667,2670,35460,86.7,19,0,0,0
1,"all_other",0.1496,866.13,11.17504424,8.73,702,5069.958333,8414,24.5,1,1,0,0
1,"home_improvement",0.0774,149.85,11.60823564,2.81,792,5520,691,0.8,0,0,0,0
0,"debt_consolidation",0.1913,881.3,11.55166529,16.52,672,5485,19138,88.6,6,0,0,0
1,"debt_consolidation",0.1287,336.34,10.4341158,21.42,707,5100,14096,86,1,0,0,0
0,"debt_consolidation",0.1343,186.46,10.49127422,16.03,652,2159.958333,3132,97.9,4,0,0,0
1,"all_other",0.1183,142.48,11.58988651,17.63,707,10830.04167,15050,28.9,2,0,0,0
1,"all_other",0.0859,189.67,10.89673933,11.98,742,3929.958333,10275,43.9,0,0,0,0
1,"credit_card",0.1505,277.53,11.28978191,12.07,667,3509.041667,9229,93.2,1,0,0,0
1,"debt_consolidation",0.1392,150.21,9.906682443,17.58,677,1750.958333,9390,83.8,0,0,0,0
1,"debt_consolidation",0.1241,400.93,11.40756495,7.4,697,1470,10868,37.6,2,0,0,0
1,"debt_consolidation",0.0768,249.53,10.81977828,11.59,722,2130,9287,27.9,2,0,0,0
1,"debt_consolidation",0.1114,196.83,10.77895629,8.82,722,3239.958333,3688,32.1,0,0,0,0
1,"debt_consolidation",0.1348,474.94,10.71441777,9.17,692,3540.041667,10163,61.6,1,0,0,0
1,"all_other",0.074,82.31,9.210340372,1.2,807,3899.958333,82,2.3,0,0,0,1
1,"debt_consolidation",0.1126,558.68,11.21446552,22.5,742,5850,42106,56.3,3,0,0,0
1,"all_other",0.1189,165.82,10.77895629,10.25,702,2940,723,30.1,3,0,1,0
1,"debt_consolidation",0.0996,257.99,10.77895629,15.13,722,2640,11289,47.8,3,0,0,0
1,"credit_card",0.0963,231.08,11.24723969,11.14,722,3510.041667,9222,48,1,1,0,0
1,"debt_consolidation",0.1316,324.2,10.69194491,5.21,702,13770,7491,71.3,0,1,0,0
1,"debt_consolidation",0.1461,120.67,9.852867716,5.24,662,3360.041667,1418,28.9,2,0,0,1
1,"small_business",0.1565,769.7,11.08214255,17.28,732,3930.041667,23429,56.1,2,0,0,0
1,"home_improvement",0.1568,533.78,11.02190247,10.98,717,9870,27174,39.3,1,0,0,1
0,"all_other",0.1148,395.63,11.23848862,5.1,737,8880.041667,22158,80.3,4,0,0,0
1,"all_other",0.1379,85.19,10.15812977,14.93,677,5430,1838,73.5,0,0,0,0
0,"all_other",0.145,41.31,10.81627215,22.2,652,2999.958333,12759,78.8,2,0,0,0
1,"home_improvement",0.1099,491.03,12.27839331,0.41,752,4600.041667,2583,15.9,0,0,0,0
1,"home_improvement",0.0894,254.18,11.46163217,8.82,742,5730,21275,50.2,0,0,0,0
1,"credit_card",0.1159,247.65,11.66650455,11.89,687,2910,25588,58,1,0,0,0
1,"debt_consolidation",0.1158,396.17,11.22132693,3.53,712,9330.041667,9826,42.7,1,0,1,0
1,"credit_card",0.1222,236.57,11.66736182,11.75,677,2850,29735,67.3,1,0,0,0
1,"credit_card",0.1218,666,12.15477935,24.04,722,9692.958333,121159,74.3,0,0,0,0
1,"home_improvement",0.08,203.69,11.72800459,8.79,752,7439.958333,7828,13.2,3,0,0,0
1,"credit_card",0.1189,530.63,11.12726298,4.29,712,3059.958333,10601,75.7,2,0,0,0
1,"all_other",0.0768,187.14,10.67359577,0.83,792,4139.958333,138,0.2,0,0,0,0
1,"debt_consolidation",0.1183,828.35,11.77528973,16.19,752,5942.041667,48787,18.3,1,0,0,0
1,"debt_consolidation",0.1399,273.39,11.22524339,11.98,677,5160.041667,6372,95.7,1,0,0,0
1,"credit_card",0.1311,728.89,12.20607265,7.98,712,6330.041667,34804,79.6,0,0,0,0
1,"debt_consolidation",0.1253,267.74,11.00209984,8.58,697,6060.041667,7473,50.8,0,0,0,0
1,"debt_consolidation",0.1287,201.8,10.59663473,3.45,697,1590.041667,3733,58.3,2,0,0,0
1,"debt_consolidation",0.1287,161.44,10.25765937,12.29,697,1950.041667,3647,93.5,1,0,0,0
1,"small_business",0.1236,701.12,10.77895629,0.85,682,2579,639,13.6,1,0,0,1
1,"credit_card",0.1128,94.51,10.51325312,4.83,687,5220,5260,92.3,0,0,1,0
0,"small_business",0.1407,855.3,12.04355372,20.2,687,5774,216959,45.4,4,0,0,0
1,"major_purchase",0.0894,206.52,11.11654398,12.49,777,3633,21760,63.2,0,0,0,0
1,"debt_consolidation",0.1474,379.91,10.85892207,10.87,677,2790.041667,11419,84.6,1,1,0,0
1,"credit_card",0.1531,174.08,11.00209984,22.57,662,2250,4533,76.8,1,0,0,0
1,"debt_consolidation",0.06,467.45,11.04292184,15.28,687,4652.041667,26044,34.5,3,0,0,0
1,"debt_consolidation",0.1426,168.1,10.19913779,23.75,722,5070,17998,99.4,1,0,0,0
0,"debt_consolidation",0.1496,173.23,10.71441777,20.67,662,6449.958333,109498,40.5,0,0,0,0
0,"small_business",0.1635,169.58,10.56617553,5.35,692,3390.041667,837,34.9,4,0,0,0
1,"credit_card",0.1367,204.11,10.70957048,22.78,692,8490.041667,19270,97.3,1,0,1,0
0,"small_business",0.1496,831.52,12.76568843,11.38,717,8520.041667,1207359,56,7,0,0,1
1,"credit_card",0.074,65.23,11.6351431,13.19,747,4229.958333,19548,37.2,0,0,0,0
1,"debt_consolidation",0.1322,304.21,10.96819829,16.9,677,4289.958333,11274,72.5,3,0,0,0
0,"debt_consolidation",0.157,235.44,10.4487146,8.7,647,5279.958333,16690,91.2,4,0,0,1
1,"all_other",0.1253,836.66,11.81790703,0.02,797,7920.041667,74,0.1,3,0,0,0
1,"debt_consolidation",0.0788,406.65,11.16194854,19.72,762,4113,9368,30.2,3,0,0,0
1,"all_other",0.08,313.37,11.00209984,0.36,792,2520,1858,12.7,0,0,0,0
1,"educational",0.1253,430.88,10.53900562,24.27,712,2039.958333,5048,55.5,0,0,0,1
1,"all_other",0.0859,37.94,11.51292546,0.53,757,3990,0,0,1,0,0,0
1,"debt_consolidation",0.1148,329.69,10.74194646,9.75,717,4500.041667,8368,66.9,1,0,0,0
1,"debt_consolidation",0.0768,218.34,11.00209984,13.36,782,7739.958333,21054,21.4,1,0,0,0
0,"home_improvement",0.1703,107.01,11.15625052,25.03,657,7950,43878,94.8,0,0,0,0
0,"debt_consolidation",0.1114,152.54,9.980448594,22.11,722,9720.041667,20037,58.1,4,1,0,0
1,"debt_consolidation",0.1221,266.52,10.71441777,21.87,697,2940,6569,22.3,2,0,0,0
1,"credit_card",0.1148,428.59,11.51292546,5.24,732,4020,27294,44.8,0,0,0,0
1,"home_improvement",0.1046,812.09,12.13384061,1.88,727,10199,19948,77,2,0,0,0
1,"debt_consolidation",0.1459,482.51,11.19821472,12.13,697,4560.041667,5879,70.8,0,0,1,0
1,"debt_consolidation",0.1379,408.91,11.06657586,24.7,687,4080,11972,72.1,0,0,0,0
1,"debt_consolidation",0.1253,334.67,10.59663473,20.46,702,2520,7722,66.1,0,0,0,1
1,"home_improvement",0.1379,272.61,12.06155541,2.44,687,5377,14324,53.4,2,0,0,0
0,"debt_consolidation",0.1122,131.38,10.40426284,15.27,672,2700,3323,32.6,4,0,0,0
1,"all_other",0.1347,237.46,11.42954386,4.73,692,8820,40479,8.4,3,0,0,0
1,"educational",0.0774,46.83,9.903487553,3.42,807,4979.958333,1721,8.6,0,0,0,0
1,"educational",0.0963,48.15,10.08580911,9.8,757,1619.958333,0,0,0,0,0,0
1,"home_improvement",0.1221,499.73,11.51292546,9.19,712,2309.958333,24204,30,2,0,0,0
1,"debt_consolidation",0.1253,158.97,9.472396897,11.63,697,4140,4996,38.4,3,0,0,0
1,"debt_consolidation",0.1316,378.23,11.22524339,4.48,682,3420.041667,4712,56.8,1,0,0,0
1,"debt_consolidation",0.1126,460.09,10.49127422,22.83,722,3570,10400,40.2,2,0,0,0
1,"debt_consolidation",0.0933,383.45,11.13663073,7.47,717,5580.041667,11370,41.6,0,2,0,0
0,"credit_card",0.1312,168.76,10.63585545,2.48,652,7528.958333,2636,32.9,1,0,0,0
0,"debt_consolidation",0.1418,171.33,10.66895539,10.38,647,4409.958333,9168,89,1,0,0,0
0,"all_other",0.1186,198.89,10.51867319,4.54,667,930.0416667,6232,60.5,0,0,0,0
1,"major_purchase",0.1025,97.16,10.75790288,20.5,702,5130,8027,62.7,0,0,0,0
1,"credit_card",0.1426,343.06,11.77528973,7.5,677,2580,12907,52.9,3,2,0,0
0,"debt_consolidation",0.1496,388.04,10.75790288,16.09,687,3907.041667,11005,37.2,6,0,0,1
1,"all_other",0.097,57.83,10.83958091,13.44,752,5400,835,2.4,5,0,0,0
1,"major_purchase",0.1392,238.96,11.08214255,9.47,682,2070.041667,400,44.4,0,0,0,0
1,"all_other",0.1183,165.67,9.903487553,13.02,702,3960,2177,31.6,2,0,0,0
1,"small_business",0.1126,427.23,11.42954386,14.05,722,7200.041667,9551,43.8,0,0,1,0
1,"all_other",0.0963,70.61,10.6454249,21.77,722,2970,14544,38,0,0,0,0
0,"credit_card",0.1493,311.68,10.30895266,10.72,662,1950.041667,11255,73.6,5,0,0,0
0,"educational",0.1704,120.41,10.1266311,22.75,677,1770,5521,54.7,8,0,0,0
1,"debt_consolidation",0.1008,323.05,10.48192509,21.57,747,4889.958333,16973,26.4,0,0,0,0
0,"credit_card",0.1829,399.28,11.60823564,11.09,657,2130,40915,2.4,1,0,0,1
1,"credit_card",0.08,225.62,10.98529272,8.95,757,8819.958333,14824,30.5,3,0,0,0
1,"small_business",0.1496,710.23,11.40756495,16.12,752,10290,5090,7.1,0,0,0,0
0,"all_other",0.1287,168.17,12.59473064,9.27,692,6330,602519,68.4,4,0,1,0
1,"debt_consolidation",0.1229,633.71,11.56171563,10.01,687,5250.041667,19368,38.6,1,3,0,0
1,"all_other",0.1758,718.84,11.5229154,16.93,667,3659.958333,18606,67.5,0,1,0,0
1,"all_other",0.1039,811.27,11.51292546,7.25,737,3780,0,0,2,1,0,0
0,"all_other",0.1537,139.39,10.08580911,18.35,682,870.0416667,1272,38.5,0,0,0,0
0,"debt_consolidation",0.1347,576.69,10.96280446,22.32,717,3359.958333,4583,73.9,5,0,0,0
1,"all_other",0.0907,41.39,10.77895629,0.75,732,3690.041667,542,60.2,0,0,0,0
1,"debt_consolidation",0.06,216.38,10.23995979,12.09,667,2550,14320,67.5,1,0,0,0
0,"home_improvement",0.1461,206.86,10.91508846,18.98,717,5254,2725,38.9,7,0,1,0
0,"home_improvement",0.0832,62.97,10.6454249,0.29,727,570,305,8,2,0,0,0
1,"debt_consolidation",0.1565,489.81,10.81977828,6,662,3270,1221,12.2,3,0,0,0
1,"educational",0.0774,156.1,10.30895266,17.28,752,2612.041667,20385,18.5,0,0,0,0
0,"debt_consolidation",0.1531,348.16,10.858999,19.48,707,3720.041667,17705,67.6,7,0,0,0
1,"debt_consolidation",0.1459,449.77,11.8493977,11.07,677,5700.041667,4954,82.2,1,0,1,0
1,"debt_consolidation",0.1379,190.83,10.46321762,12.89,687,1770,8364,48.1,1,0,0,1
1,"debt_consolidation",0.1051,173.11,11.35035948,21.12,722,7350.041667,30067,61.8,1,0,0,0
1,"small_business",0.1916,352.67,10.45737267,5.93,667,5820,11670,81.6,1,0,1,0
1,"all_other",0.1183,331.34,10.9331784,13.05,727,4619.958333,2624,48.6,0,0,0,0
1,"debt_consolidation",0.1287,504.5,11.00209984,10.86,702,3630,23369,58,2,0,0,0
1,"debt_consolidation",0.0963,584.92,10.46321762,22.76,782,5430,4407,9.2,0,0,0,0
1,"credit_card",0.1183,106.03,10.91018556,20.96,702,3630,16948,83.5,0,0,0,0
1,"all_other",0.1442,240.68,11.69524702,14.65,662,4589.958333,34454,70.7,3,0,0,0
1,"debt_consolidation",0.0932,235.61,10.71441777,14.24,737,2282.041667,14429,28.2,0,0,0,0
0,"credit_card",0.1221,239.87,10.27505111,15.77,722,5370,15557,24.5,4,0,0,0
1,"debt_consolidation",0.1496,103.94,10.50506754,23.84,677,1410,2207,45,1,0,0,0
1,"credit_card",0.1316,195.87,10.87804719,5.52,702,2040.041667,6105,74.5,0,0,0,0
1,"debt_consolidation",0.1461,482.66,10.59663473,16.89,687,2250,21668,87.4,0,0,0,0
1,"debt_consolidation",0.1304,202.28,10.38887228,24.89,672,1830,3139,50.6,1,1,0,0
1,"credit_card",0.1178,49.67,11.98292909,7.68,682,3630,5350,87.7,3,0,0,0
0,"small_business",0.1387,852.87,11.95761129,20.79,712,7260,188854,0,0,1,1,1
1,"all_other",0.1284,571.51,10.16585182,7.8,752,13140,77929,8.3,7,0,0,1
0,"credit_card",0.1513,138.05,10.27505111,24.08,662,3990,5729,100.5,0,0,0,0
1,"credit_card",0.1083,78.38,10.59663473,15.75,697,5160.041667,13620,29.9,2,0,0,1
1,"home_improvement",0.1399,512.6,11.06663836,5.38,702,3600,12945,76.6,2,0,1,1
0,"small_business",0.1501,346.71,10.34174248,23.34,667,2190,3283,63.1,7,0,0,0
1,"debt_consolidation",0.1189,397.97,11.46154796,1.92,742,6904,14989,25,1,0,0,0
1,"debt_consolidation",0.1316,236.4,10.43399815,18.85,697,2641,566,8.2,3,2,0,1
1,"debt_consolidation",0.1197,76.36,11.00209984,24.94,732,6359.958333,21765,49.4,0,0,0,0
1,"small_business",0.1635,883.23,10.7864283,10.52,717,4262.041667,13160,64.9,0,1,0,1
1,"debt_consolidation",0.1322,669.26,11.58058411,17.05,707,3990,23075,67.3,0,0,0,1
0,"debt_consolidation",0.1442,137.54,10.59663473,22.32,707,7409.958333,12121,89.8,7,1,0,1
0,"debt_consolidation",0.1565,524.77,10.858999,11.54,652,1920.041667,9603,96.5,5,0,0,0
0,"small_business",0.1141,395.2,10.90411943,19.46,697,3570.041667,1827,33.2,5,0,0,1
1,"all_other",0.1316,337.71,10.71441777,3.97,732,2789,2025,15.6,1,0,0,1
1,"debt_consolidation",0.1148,494.53,11.22524339,10.1,742,5520,73366,61.7,1,0,0,0
1,"debt_consolidation",0.08,188.02,10.59653473,14.58,767,5309.958333,3812,16.8,0,0,0,0
1,"home_improvement",0.0963,481.42,11.15625052,12.19,772,4080,8850,16.5,1,0,0,1
1,"debt_consolidation",0.1126,328.64,11.42954386,2.54,717,6749.958333,12809,26.3,3,0,1,0
1,"all_other",0.08,125.35,9.68009397,12.6,762,6032.958333,998,6,1,0,0,0
1,"home_improvement",0.1183,119.29,11.70354582,15.14,702,7529.958333,25998,74.6,1,0,0,0
0,"all_other",0.1122,131.38,9.574983486,1.67,672,1289.958333,74,37,4,0,0,0
1,"debt_consolidation",0.1357,169.85,11.03488966,17.79,707,3921.958333,6283,55.6,3,0,0,0
1,"all_other",0.1322,219.71,10.59663473,8.64,757,3209.958333,6770,18.8,6,0,0,1
1,"debt_consolidation",0.1347,576.69,10.67533038,13.03,697,4595.958333,17088,73.7,2,0,0,0
1,"debt_consolidation",0.1426,686.12,11.40756495,22.81,687,4505,28619,74.3,1,0,1,1
1,"all_other",0.1253,669.33,10.88743693,10.56,747,6330,25121,88.4,1,0,0,0
1,"educational",0.1028,29.16,9.392661929,16.7,687,2069,3084,65.6,3,0,0,1
1,"all_other",0.0774,249.75,11.35040654,7.06,777,4440.041667,5037,16.7,3,0,0,0
1,"debt_consolidation",0.1221,499.73,11.15619338,6.58,707,3690,16048,34.8,2,1,0,0
1,"all_other",0.1218,186.48,9.392661929,6,727,1198.041667,843,31.2,0,0,0,0
1,"debt_consolidation",0.1324,253.58,10.05173513,16.76,667,2820,4013,66.9,0,0,0,1
1,"home_improvement",0.0712,92.8,11.44035477,0,812,8250,368,1.2,0,0,0,0
1,"debt_consolidation",0.1496,623.61,10.84349481,10.71,717,5400,18632,98.1,0,0,0,0
1,"debt_consolidation",0.1324,253.58,11.77525896,16.78,662,4260,89952,79.5,3,0,0,1
1,"all_other",0.1148,65.94,10.81977828,12.03,712,4170,4005,58.19,1,0,0,0
1,"debt_consolidation",0.1253,401.6,11.00209984,19.32,717,3600,14855,82.1,1,0,0,1
0,"all_other",0.1387,136.46,10.25765937,10.21,647,3660,1485,74.2,5,0,1,0
1,"small_business",0.08,156.69,9.472704636,16.8,762,3660,1970,7.5,0,0,0,0
1,"debt_consolidation",0.1322,676.02,10.81977828,10.44,712,5520,22576,82.7,3,0,0,0
0,"all_other",0.1632,335.48,11.08220409,9.43,712,1919.958333,7081,39.1,8,0,0,0
1,"credit_card",0.1183,198.81,11.00209984,15.5,702,3809.958333,55333,39,2,0,0,0
0,"all_other",0.1379,511.14,12.68233167,9.98,722,9960.041667,13739,67.7,7,0,0,0
1,"debt_consolidation",0.1284,484.1,11.01856357,10.21,697,5310,4057,28.4,0,0,0,0
1,"home_improvement",0.1062,545.38,11.47833402,10.2,727,4890.041667,22627,47.7,2,0,0,0
1,"debt_consolidation",0.1322,709.82,11.48246626,20.1,712,4358,22245,72.5,2,0,0,0
1,"credit_card",0.1099,327.36,10.89673933,24.67,707,4770,14287,17.9,1,0,0,0
1,"small_business",0.1774,612.36,11.07906088,14.13,687,5749,20429,66.1,2,0,0,1
1,"debt_consolidation",0.1426,411.67,11.35040654,15.78,707,4530.041667,2335,97.3,3,0,0,1
1,"all_other",0.0774,62.44,10.23995979,20.23,747,3990,5121,17.7,4,0,0,0
1,"debt_consolidation",0.1148,428.59,11.22524339,9.81,722,2879.958333,14132,67.6,3,0,0,0
1,"debt_consolidation",0.1324,223.15,10.3859137,22,672,2279.958333,6521,67.7,3,0,0,0
